750
note,1600,30
note,1800,27
note,1900,27
note,2000,25
note,2250,25
note,2350,25
note,2450,25
note,2550,25
note,2650,25
note,2750,27
note,2850,30
note,3100,30
note,4400,27
note,4700,27
note,4850,25
note,5000,25
note,5250,25
note,5400,25
note,5550,25
note,5675,25
note,5800,25
note,5950,25
note,6100,27
note,6400,30
rotate,7400,1
rotate,7800,0
rotate,8200,1
rotate,8600,0
rotate,9000,1
rotate,9400,0
rotate,9800,1
rotate,10200,0
rotate,10600,1
rotate,11000,0
rotate,11400,1
rotate,11800,0
rotate,12200,1
rotate,12600,0
rotate,13000,1
rotate,13400,0
note,13800,25
note,14000,23
note,14200,21
rotate,14600,0
note,15400,16
note,15600,14
note,15800,12
rotate,16200,1
note,17000,17
note,17200,19
note,17400,17
note,17800,15
note,18000,13
note,18200,15
note,18600,17
note,18800,19
note,19000,21
note,19200,23
note,19400,24
note,19500,25
note,19600,26
note,19700,27
note,19800,28
note,19900,29
note,20000,30
note,20100,0
note,20200,1
rotate,20200,1
note,20400,5
note,20500,5
note,20700,5
note,20800,5
note,20900,5
note,21100,5
note,21200,5
note,21300,5
note,21400,5
note,21600,5
note,21800,6
note,22000,7
note,22200,8
note,22300,9
note,22400,10
note,22500,11
note,22600,12
note,22800,13
note,22900,14
note,23000,15
note,23100,16
note,23200,17
note,23300,18
rotate,23400,1
note,23600,23
note,23700,23
note,23900,23
note,24000,23
note,24100,23
note,24300,23
note,24400,23
note,24500,23
note,24600,23
note,24700,23
note,24800,23
note,24900,23
note,25000,22
note,25200,21
note,25400,20
note,25500,19
note,25600,18
note,25700,17
note,25800,16
note,25900,15
note,26000,14
note,26100,13
note,26200,12
note,26300,11
note,26400,10
note,26500,9
rotate,26600,0
note,26800,4
note,26900,4
note,27100,4
note,27200,4
note,27300,4
note,27600,4
note,27700,4
note,27800,4
note,28000,4
note,28100,4
note,28200,3
note,28400,2
note,28600,1
note,28700,0
note,28800,30
note,28900,29
note,29100,28
note,29300,27
note,29400,26
note,29500,25
note,29600,24
note,29700,23
rotate,29800,1
note,30000,28
note,30100,28
note,30300,30
note,30400,30
note,30500,30
note,30600,2
note,30800,3
note,30900,4
note,31000,5
note,31200,6
note,31300,7
note,31400,8
note,31500,7
note,31600,8
note,31700,7
note,31800,8
note,31900,7
note,32000,8
note,32100,7
note,32200,8
note,32300,7
note,32400,8
note,32500,7
note,32600,8
drag,33000,34600,0,15,1
drag,34600,35700,15,30,1
rotate,35800,1
drag,36200,37800,30,15,-1
drag,37800,38900,15,0,-1
rotate,39000,-1
drag,39400,40200,0,10,1
drag,40200,41000,10,20,1
drag,41000,42100,20,30,1
rotate,42200,1
note,42600,2
note,43000,4
note,43400,6
note,43800,8
drag,44100,44200,9,10,1
rotate,44200,1
note,45200,16
note,45300,17
note,45400,18
note,45500,19
note,45600,20
note,45700,21
drag,45800,47400,21,0,1
drag,47400,48600,30,21,-1
drag,49000,50600,21,11,-1
drag,50600,51800,11,21,1
drag,52200,53800,0,10,1
drag,53800,55000,10,0,-1
drag,55400,57000,0,21,-1
drag,57000,58200,21,0,1
rotate,58600,0
rotate,59000,1
rotate,59400,0
rotate,59800,1
rotate,60200,0
rotate,60600,1
drag,60600,60800,28,28,1
